polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models summarized in this file assume the symmetric Voyager wind profile from Tollefson et al. (2018, Icarus 311) Table 1.
the polar and equatorial radii in this file come from random draws in j2 and j4 from the Jacobson (2009, AJ 137) error ellipsoid,
followed by direct integration of Equation (3) from the Voyager 2 occultation point reported in Lindal (1992, AJ 103) to either the equator or the pole.
index         r_pol_km          r_eq_km               j2               j4               j6
 7751      24283.46892      24763.55259   3.50903167e-03  -3.57514104e-05   3.72090362e-07
 7752      24283.41697      24763.55770   3.51006069e-03  -3.47158156e-05   1.46461886e-06
 7753      24283.53731      24763.56665   3.50852908e-03  -3.63438410e-05   1.25794150e-06
 7754      24283.54464      24763.55568   3.50910689e-03  -3.57529868e-05   5.48841561e-07
 7755      24283.44839      24763.57692   3.50925347e-03  -3.56108147e-05   2.68264153e-06
 7756      24283.51476      24763.54013   3.50962215e-03  -3.52321885e-05  -6.50536825e-07
 7757      24283.52658      24763.55429   3.50914509e-03  -3.57449097e-05   3.71963599e-07
 7758      24283.48706      24763.55541   3.50937823e-03  -3.53953516e-05   8.62042193e-07
 7759      24283.51145      24763.55740   3.50929508e-03  -3.53748547e-05   1.23167571e-06
 7760      24283.41335      24763.55384   3.50905722e-03  -3.57727674e-05   4.07564387e-07
 7761      24283.54407      24763.55081   3.50892047e-03  -3.59682309e-05  -8.70910252e-08
 7762      24283.37122      24763.58378   3.50981828e-03  -3.48405948e-05   4.10338497e-06
 7763      24283.53822      24763.55847   3.50890342e-03  -3.59523022e-05   7.15551671e-07
 7764      24283.50186      24763.56906   3.50895222e-03  -3.59505659e-05   1.66508221e-06
 7765      24283.47966      24763.56895   3.50908707e-03  -3.57436265e-05   1.88697536e-06
 7766      24283.52218      24763.55242   3.50929478e-03  -3.55764026e-05   3.17117437e-07
 7767      24283.41503      24763.56817   3.50980123e-03  -3.49806441e-05   2.32181545e-06
 7768      24283.48061      24763.55895   3.50971549e-03  -3.50411677e-05   1.43327970e-06
 7769      24283.43265      24763.56764   3.50963400e-03  -3.51928075e-05   2.07754779e-06
 7770      24283.49405      24763.54715   3.50951680e-03  -3.51803321e-05   3.04632290e-07
 7771      24283.53294      24763.56321   3.50864537e-03  -3.62495314e-05   9.46105720e-07
 7772      24283.47616      24763.53575   3.51020599e-03  -3.45014749e-05  -4.31118265e-07
 7773      24283.44516      24763.56183   3.50972041e-03  -3.51030490e-05   1.56980481e-06
 7774      24283.56273      24763.52937   3.50943543e-03  -3.53889952e-05  -1.73403220e-06
 7775      24283.47032      24763.57047   3.50926203e-03  -3.56384697e-05   1.98422605e-06
 7776      24283.49606      24763.55749   3.50917830e-03  -3.55213896e-05   1.11123420e-06
 7777      24283.49156      24763.55611   3.50947669e-03  -3.53015045e-05   9.76704021e-07
 7778      24283.50269      24763.56310   3.50900555e-03  -3.58566495e-05   1.20780662e-06
 7779      24283.46314      24763.55536   3.50967239e-03  -3.50509352e-05   1.13318511e-06
 7780      24283.52695      24763.55755   3.50904093e-03  -3.57884297e-05   7.60273561e-07
 7781      24283.48918      24763.56064   3.50915373e-03  -3.56257042e-05   1.23055979e-06
 7782      24283.52131      24763.55919   3.50903233e-03  -3.59584476e-05   5.67052411e-07
 7783      24283.38067      24763.55394   3.51001686e-03  -3.48708075e-05   8.34348059e-07
 7784      24283.39996      24763.56295   3.51028815e-03  -3.44374019e-05   2.20778425e-06
 7785      24283.50178      24763.53346   3.51009074e-03  -3.47147153e-05  -9.29587360e-07
 7786      24283.51165      24763.56907   3.50870214e-03  -3.61679732e-05   1.59473077e-06
 7787      24283.47035      24763.56402   3.50921187e-03  -3.55210350e-05   1.68729917e-06
 7788      24283.54889      24763.55066   3.50878741e-03  -3.60114813e-05   1.52734474e-08
 7789      24283.45746      24763.56148   3.50952918e-03  -3.52580533e-05   1.50564634e-06
 7790      24283.52745      24763.56296   3.50880203e-03  -3.61158932e-05   9.60753301e-07
 7791      24283.44276      24763.57059   3.50918241e-03  -3.53960704e-05   2.64224741e-06
 7792      24283.47401      24763.55198   3.50970189e-03  -3.50691325e-05   7.17049911e-07
 7793      24283.49537      24763.57133   3.50893808e-03  -3.60688282e-05   1.65388811e-06
 7794      24283.52157      24763.56512   3.50862082e-03  -3.61645832e-05   1.34859495e-06
 7795      24283.53019      24763.55336   3.50915971e-03  -3.57437074e-05   2.62787237e-07
 7796      24283.02666      24763.56128   3.50860975e-03  -3.62768468e-05   7.57136634e-07
 7797      24283.48288      24763.55426   3.50967578e-03  -3.51668370e-05   7.69210056e-07
 7798      24283.55179      24763.57404   3.50823303e-03  -3.67791212e-05   1.50899981e-06
 7799      24283.49174      24763.54199   3.50989023e-03  -3.49133432e-05  -2.08256755e-07
 7800      24283.42704      24763.57039   3.50968563e-03  -3.51813767e-05   2.29038548e-06
 7801      24283.44352      24763.57136   3.50930586e-03  -3.54168839e-05   2.47762990e-06
 7802      24283.50815      24763.55800   3.50913298e-03  -3.56158132e-05   1.02977669e-06
 7803      24283.50148      24763.56638   3.50900730e-03  -3.58769846e-05   1.47672454e-06
 7804      24283.48033      24763.56147   3.50941762e-03  -3.55103448e-05   1.14297902e-06
 7805      24283.45960      24763.56837   3.50932212e-03  -3.55144726e-05   1.95084221e-06
 7806      24283.54147      24763.55537   3.50872324e-03  -3.60249407e-05   5.41985143e-07
 7807      24283.47735      24763.54894   3.50971297e-03  -3.49805272e-05   5.95081436e-07
 7808      24283.43846      24763.57308   3.50946200e-03  -3.54111800e-05   2.41111643e-06
 7809      24283.44837      24763.58047   3.50904282e-03  -3.57038690e-05   3.16202436e-06
 7810      24283.61039      24763.54467   3.50875020e-03  -3.62785101e-05  -1.07688065e-06
 7811      24283.48819      24763.55516   3.50942299e-03  -3.53373472e-05   8.92310791e-07
 7812      24283.50336      24763.57275   3.50871217e-03  -3.62238781e-05   1.81932111e-06
 7813      24283.46752      24763.57443   3.50923039e-03  -3.57917790e-05   2.09227291e-06
 7814      24283.54502      24763.55470   3.50885147e-03  -3.59914235e-05   3.46242760e-07
 7815      24283.46198      24763.56928   3.50916614e-03  -3.55857843e-05   2.13607798e-06
 7816      24283.45566      24763.55719   3.50951724e-03  -3.51549345e-05   1.33135664e-06
 7817      24283.45905      24763.56866   3.50944943e-03  -3.54249041e-05   1.96994607e-06
 7818      24283.42249      24763.56311   3.50981590e-03  -3.48850717e-05   2.00903478e-06
 7819      24283.45805      24763.57722   3.50927031e-03  -3.57734407e-05   2.33846673e-06
 7820      24283.48755      24763.58678   3.50862381e-03  -3.63490599e-05   3.05268757e-06
 7821      24283.48682      24763.56418   3.50924834e-03  -3.56340664e-05   1.40505180e-06
 7822      24283.50185      24763.53071   3.50999098e-03  -3.47350369e-05  -1.08169529e-06
 7823      24283.42964      24763.56973   3.50965707e-03  -3.52203429e-05   2.18591777e-06
 7824      24283.53729      24763.55023   3.50903441e-03  -3.58490319e-05  -6.67569247e-08
 7825      24283.47353      24763.56294   3.50939907e-03  -3.54774827e-05   1.38391437e-06
 7826      24283.52006      24763.56117   3.50910691e-03  -3.58012597e-05   9.81065938e-07
 7827      24283.47832      24763.56139   3.50954748e-03  -3.53358248e-05   1.30379637e-06
 7828      24283.47048      24763.56406   3.50916921e-03  -3.55480268e-05   1.70053862e-06
 7829      24283.50064      24763.54493   3.50959123e-03  -3.51507375e-05   3.77246237e-08
 7830      24283.47944      24763.56299   3.50932133e-03  -3.55119810e-05   1.43624582e-06
 7831      24283.51490      24763.54384   3.50954652e-03  -3.52341341e-05  -1.74070774e-07
 7832      24283.46966      24763.56024   3.50958663e-03  -3.52563197e-05   1.30056366e-06
 7833      24283.47827      24763.53680   3.51000043e-03  -3.48263322e-05  -7.02052067e-07
 7834      24282.95065      24763.55477   3.50957711e-03  -3.52366638e-05   8.26040021e-07
 7835      24283.56308      24763.54832   3.50880446e-03  -3.59931731e-05  -1.97342886e-07
 7836      24283.54703      24763.55014   3.50908230e-03  -3.58188653e-05  -8.60760806e-08
 7837      24283.50432      24763.55200   3.50936783e-03  -3.54003284e-05   5.36667866e-07
 7838      24283.56071      24763.53720   3.50936687e-03  -3.55420693e-05  -1.19741984e-06
 7839      24283.46439      24763.56657   3.50929163e-03  -3.55605752e-05   1.72371068e-06
 7840      24283.44455      24763.55186   3.50999213e-03  -3.47265728e-05   9.81188694e-07
 7841      24283.55066      24763.56983   3.50833023e-03  -3.66474371e-05   1.22889166e-06
 7842      24283.55439      24763.56131   3.50859803e-03  -3.62946645e-05   7.40262179e-07
 7843      24283.52986      24763.56461   3.50860377e-03  -3.62515283e-05   1.14197666e-06
 7844      24283.47910      24763.57057   3.50910105e-03  -3.58086135e-05   1.88321109e-06
 7845      24283.53053      24763.54026   3.50941274e-03  -3.53697423e-05  -6.02354063e-07
 7846      24283.48222      24763.54692   3.50971412e-03  -3.49960548e-05   3.65661215e-07
 7847      24283.54464      24763.56147   3.50858955e-03  -3.62381369e-05   8.89405577e-07
 7848      24283.45264      24763.56357   3.50944018e-03  -3.53121369e-05   1.73122920e-06
 7849      24283.51845      24763.54492   3.50942700e-03  -3.53571545e-05  -1.44871801e-07
 7850      24283.56766      24763.56475   3.50844569e-03  -3.65267942e-05   8.16775458e-07
 7851      24283.53551      24763.54054   3.50950913e-03  -3.53134044e-05  -6.06357049e-07
 7852      24283.44781      24763.56355   3.50974676e-03  -3.51361204e-05   1.62369611e-06
 7853      24283.50538      24763.57699   3.50846430e-03  -3.63395114e-05   2.37376381e-06
 7854      24283.43719      24763.58413   3.50919272e-03  -3.56518077e-05   3.39015809e-06
 7855      24283.49865      24763.56723   3.50907861e-03  -3.58729984e-05   1.45569831e-06
 7856      24283.47351      24763.56826   3.50928083e-03  -3.56438349e-05   1.72588903e-06
 7857      24283.49420      24763.56282   3.50914436e-03  -3.57307347e-05   1.23204194e-06
 7858      24283.50466      24763.54826   3.50934665e-03  -3.53765744e-05   2.60150215e-07
 7859      24283.44401      24763.55107   3.51005240e-03  -3.46260147e-05   1.02580402e-06
 7860      24282.94924      24763.53678   3.50956614e-03  -3.51322895e-05  -6.73500186e-07
 7861      24283.50451      24763.56417   3.50893673e-03  -3.58945853e-05   1.33705686e-06
 7862      24283.49640      24763.54718   3.50967766e-03  -3.51140557e-05   1.96500629e-07
 7863      24283.49893      24763.56554   3.50904605e-03  -3.58550723e-05   1.38243155e-06
 7864      24283.47350      24763.55800   3.50942761e-03  -3.54011763e-05   1.02544647e-06
 7865      24283.44588      24763.57444   3.50923042e-03  -3.55233366e-05   2.66598966e-06
 7866      24283.46639      24763.55208   3.50994303e-03  -3.49260898e-05   6.52900283e-07
 7867      24283.52066      24763.55335   3.50923838e-03  -3.56301732e-05   3.80432867e-07
 7868      24283.44385      24763.55248   3.50916406e-03  -3.56156495e-05   4.43320471e-07
 7869      24283.50543      24763.56191   3.50890800e-03  -3.58805866e-05   1.19547876e-06
 7870      24283.50327      24763.57360   3.50871909e-03  -3.62265427e-05   1.88548284e-06
 7871      24283.45759      24763.54383   3.50998210e-03  -3.46576570e-05   3.69125018e-07
 7872      24283.54731      24763.55509   3.50879456e-03  -3.60510202e-05   3.46487276e-07
 7873      24283.53810      24763.55155   3.50907323e-03  -3.58112838e-05   7.96491422e-08
 7874      24283.47011      24763.55071   3.50918915e-03  -3.55305390e-05   4.14581251e-07
 7875      24283.54061      24763.55254   3.50893081e-03  -3.59518439e-05   9.82692738e-08
 7876      24283.48526      24763.57557   3.50866647e-03  -3.60414798e-05   2.55568751e-06
 7877      24283.48707      24763.57669   3.50888096e-03  -3.60989660e-05   2.20430576e-06
 7878      24282.93115      24763.55644   3.50976440e-03  -3.49653702e-05   1.27592397e-06
 7879      24283.42607      24763.56905   3.50960521e-03  -3.51032930e-05   2.45480500e-06
 7880      24283.46927      24763.55329   3.50972628e-03  -3.50624043e-05   8.19552693e-07
 7881      24283.55261      24763.53755   3.50929385e-03  -3.54671865e-05  -8.86663777e-07
 7882      24283.52154      24763.56027   3.50893781e-03  -3.59062517e-05   9.35766296e-07
 7883      24283.48865      24763.56156   3.50930488e-03  -3.55309341e-05   1.28469008e-06
 7884      24283.51856      24763.55979   3.50896583e-03  -3.58559215e-05   9.52688185e-07
 7885      24283.41505      24763.57711   3.50962879e-03  -3.51711239e-05   3.05077688e-06
 7886      24283.52948      24763.55824   3.50883504e-03  -3.59710853e-05   7.60946776e-07
 7887      24283.49105      24763.56362   3.50911997e-03  -3.57412806e-05   1.32410244e-06
 7888      24283.43989      24763.56546   3.50962425e-03  -3.51818017e-05   1.90302125e-06
 7889      24283.54405      24763.54255   3.50910338e-03  -3.55885209e-05  -3.58012516e-07
 7890      24283.42927      24763.54174   3.51050041e-03  -3.41611288e-05   4.13626703e-07
 7891      24283.48582      24763.55731   3.50934384e-03  -3.54383011e-05   1.01044651e-06
 7892      24283.49167      24763.53936   3.50972127e-03  -3.48440995e-05  -4.84051148e-08
 7893      24283.42607      24763.56435   3.50980736e-03  -3.48928163e-05   2.12765133e-06
 7894      24283.51919      24763.55517   3.50921388e-03  -3.56815430e-05   4.84291681e-07
 7895      24283.46503      24763.55410   3.50992510e-03  -3.48969350e-05   9.39361844e-07
 7896      24283.52708      24763.58247   3.50828477e-03  -3.67381275e-05   2.33428430e-06
 7897      24283.45835      24763.56009   3.50944502e-03  -3.51808315e-05   1.66832686e-06
 7898      24283.48604      24763.54329   3.50968542e-03  -3.49447729e-05   1.70126804e-07
 7899      24283.50226      24763.55525   3.50921879e-03  -3.56351485e-05   5.83280197e-07
 7900      24283.50897      24763.56119   3.50907542e-03  -3.58533097e-05   9.21551589e-07
 7901      24283.48531      24763.56149   3.50931514e-03  -3.55461231e-05   1.22966877e-06
 7902      24283.55091      24763.55060   3.50891075e-03  -3.59437504e-05  -4.00134231e-08
 7903      24283.47128      24763.56847   3.50946307e-03  -3.55325944e-05   1.69787602e-06
 7904      24283.45472      24763.56204   3.50956384e-03  -3.52026050e-05   1.62316229e-06
 7905      24283.48000      24763.55026   3.50962466e-03  -3.50731917e-05   6.63344538e-07
 7906      24283.49926      24763.56594   3.50897030e-03  -3.58701449e-05   1.50696655e-06
 7907      24283.49164      24763.54475   3.50981174e-03  -3.50646700e-05  -1.40817687e-07
 7908      24283.44885      24763.56505   3.50951652e-03  -3.52749979e-05   1.83375958e-06
 7909      24283.48826      24763.56018   3.50944102e-03  -3.53514046e-05   1.32012192e-06
 7910      24283.51263      24763.57684   3.50864819e-03  -3.64011553e-05   1.93959709e-06
 7911      24283.46920      24763.56466   3.50940392e-03  -3.54218635e-05   1.65964948e-06
 7912      24283.52866      24763.56096   3.50878472e-03  -3.61274829e-05   7.70288405e-07
 7913      24283.49978      24763.56230   3.50895544e-03  -3.57872567e-05   1.35662218e-06
 7914      24283.47209      24763.54299   3.50977317e-03  -3.48564811e-05   1.92075944e-07
 7915      24283.49705      24763.55701   3.50927817e-03  -3.55952411e-05   7.46830460e-07
 7916      24283.51622      24763.54680   3.50953169e-03  -3.52604554e-05   7.67864557e-08
 7917      24283.40347      24763.57246   3.50974023e-03  -3.50369547e-05   2.71293888e-06
 7918      24283.47710      24763.55811   3.50941546e-03  -3.52756396e-05   1.32211846e-06
 7919      24283.48187      24763.55912   3.50936877e-03  -3.53680070e-05   1.29649558e-06
 7920      24283.50708      24763.56341   3.50901843e-03  -3.59008171e-05   1.12316539e-06
 7921      24283.58125      24763.56240   3.50809196e-03  -3.68476593e-05   4.58546773e-07
 7922      24283.49706      24763.56016   3.50915674e-03  -3.55957903e-05   1.24357411e-06
 7923      24283.57550      24763.52959   3.50951627e-03  -3.52407359e-05  -1.52368169e-06
 7924      24283.54320      24763.53959   3.50946430e-03  -3.51888751e-05  -3.59025923e-07
 7925      24283.39546      24763.55832   3.51032626e-03  -3.44166963e-05   1.74539605e-06
 7926      24283.41405      24763.56527   3.50989172e-03  -3.48149219e-05   2.25197887e-06
 7927      24283.48444      24763.56241   3.50894444e-03  -3.57305618e-05   1.50474442e-06
 7928      24283.49944      24763.54377   3.50967452e-03  -3.50957621e-05  -8.72070101e-08
 7929      24283.54789      24763.54716   3.50889398e-03  -3.59069825e-05  -2.65350340e-07
 7930      24283.50485      24763.55334   3.50863413e-03  -3.61643880e-05   1.88351518e-07
 7931      24283.52252      24763.55365   3.50901030e-03  -3.57650354e-05   4.78638889e-07
 7932      24283.47718      24763.55949   3.50933673e-03  -3.54680607e-05   1.16875923e-06
 7933      24283.56121      24763.54417   3.50902907e-03  -3.58167515e-05  -5.74695891e-07
 7934      24283.40069      24763.57319   3.50974803e-03  -3.49028869e-05   3.05802874e-06
