polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the h-band 2014 wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing wind fit coefficients from Gaussians with means and standard deviations from Table 1 (polynomial profiles).
index         r_pol_km          r_eq_km
 2596   24175.61583388   24775.46459514
 2597   24370.50559383   24769.89167111
 2598   24307.33925151   24776.41118275
 2599   24375.00365318   24760.81955277
 2600   24189.95899172   24767.92304705
 2601   24362.59661948   24766.45677593
 2602   24367.71321692   24764.09188071
 2603   24206.45583818   24764.96781585
 2604   24313.95383738   24774.01502221
 2605   24272.93144492   24768.98044083
 2606   24391.29508605   24760.79352935
 2607   24378.49706269   24769.79125523
 2608   24262.50165633   24767.55461095
 2609   24291.14656548   24776.06848920
 2610   24394.09483788   24764.59815383
 2611   24363.78802843   24765.22716272
 2612   24168.26662215   24773.66262014
 2613   24394.75259185   24765.36912658
 2614   24268.91839765   24764.25052443
 2615   24268.29593548   24768.98628761
 2616   24239.28582183   24771.68462186
 2617   24300.68318725   24764.11258929
 2618   24248.62793765   24772.32957586
 2619   24358.76430375   24763.45186369
 2620   24326.05460800   24777.36021715
 2621   24297.47047163   24770.38528257
 2622   24175.27745657   24770.01430703
 2623   24306.27456759   24771.51802775
 2624   24426.36496246   24753.39342097
 2625   24268.19884272   24762.29715120
 2626   24191.33787044   24768.69317904
 2627   24351.02547340   24767.39786422
 2628   24143.59468985   24767.89984538
 2629   24223.77113954   24767.27323647
 2630   24309.61252989   24772.30528229
 2631   24299.90534804   24773.86865277
 2632   24312.77226171   24766.76059829
 2633   23892.00404194   24786.63297046
 2634   24285.60007775   24771.52024160
 2635   24314.85016607   24773.60202935
 2636   24407.68933948   24767.55716766
 2637   24327.75248500   24764.03000563
 2638   24229.33718629   24769.97632731
 2639   24321.49078331   24768.33174937
 2640   24409.20670800   24767.24781832
 2641   24407.99339853   24768.33073028
 2642   24330.51961995   24771.56200431
 2643   24186.26428646   24767.17818564
 2644   24354.91482639   24770.02738541
 2645   24236.35446812   24778.92951389
 2646   24239.39333968   24773.12806504
 2647   24300.67929574   24768.49517851
 2648   24394.70137443   24764.45535689
 2649   24155.38810352   24777.03715989
 2650   24269.06486776   24776.84793144
 2651   24374.06050373   24768.52068669
 2652   24333.70538793   24763.53649419
 2653   24121.19207488   24776.42913896
 2654   24014.10030131   24779.12952976
 2655   24337.19131282   24772.10744367
 2656   24324.27589471   24768.99589189
 2657   24129.90034304   24776.81414617
 2658   24218.63910452   24775.52073807
 2659   24190.84612702   24775.06323455
 2660   24324.82906245   24767.92336246
 2661   24289.60441338   24780.64350426
 2662   24384.87285001   24765.49206286
 2663   24018.04506972   24778.70910845
 2664   24289.69463666   24773.97715154
 2665   24269.62060386   24774.52807828
 2666   24186.54047113   24779.22728193
 2667   24382.28445288   24766.76719757
 2668   24266.65870001   24768.29160980
 2669   24297.45898919   24766.51298845
 2670   24243.66117319   24775.19053302
 2671   24371.44676665   24765.21826792
 2672   24084.63188946   24774.32989034
 2673   24341.00061413   24767.67013194
 2674   24297.91108325   24769.74166873
 2675   24195.79074386   24773.33635263
 2676   24358.94786189   24764.31234136
 2677   24156.18777490   24781.03571995
 2678   24416.93515624   24756.82154420
 2679   24008.10318230   24772.13154471
 2680   24149.46473710   24777.50050052
 2681   24400.44473240   24762.71025991
 2682   24308.42396924   24771.21861518
 2683   24335.98992005   24775.73018988
 2684   24325.04342905   24769.67708258
 2685   24310.55223538   24765.02251430
 2686   24192.28097923   24767.35957393
 2687   24387.38561541   24764.31700247
 2688   24375.01564640   24764.74618263
 2689   24108.20699487   24779.53017981
 2690   24304.56860501   24767.73584115
 2691   24381.17721041   24767.44062101
 2692   24338.36012447   24769.35999355
 2693   24163.28776012   24781.89609072
 2694   24433.57578542   24764.11333465
 2695   24360.93664900   24769.05197537
 2696   24174.54585553   24773.64754084
 2697   24262.93459812   24769.20538706
 2698   24247.56445255   24768.30664365
 2699   24364.76863757   24764.81319850
 2700   24257.48305498   24774.42844732
 2701   24268.48327158   24768.80651189
 2702   24249.58930874   24775.68161865
 2703   24351.19580192   24763.22080064
 2704   24346.56775856   24773.63243218
 2705   24229.82528518   24780.89587555
 2706   24303.41593956   24772.62671893
 2707   24154.57766124   24775.50758846
 2708   24384.34538248   24763.32111722
 2709   24407.91774846   24763.21797092
 2710   24285.33391190   24767.80409659
 2711   24279.05582005   24774.78191085
 2712   24308.71101419   24769.06612378
 2713   24274.82430229   24769.70842713
 2714   24366.34711774   24771.36764248
 2715   24258.01183902   24770.44854416
 2716   24429.19158505   24751.67615987
 2717   24407.59858297   24762.92140317
 2718   24347.15744824   24763.70247840
 2719   24178.61051092   24772.90036079
 2720   24158.56196575   24771.75073983
 2721   24366.92089932   24768.79354182
 2722   24254.72909271   24772.33658510
 2723   24369.61844846   24774.32389154
 2724   24333.57638320   24769.78635876
 2725   24347.92595795   24773.42409261
 2726   24237.24699262   24774.59911579
 2727   24222.42698610   24772.89345184
 2728   23938.91321569   24771.56535301
 2729   24083.50311000   24784.53188411
 2730   24301.90925338   24774.20978453
 2731   24444.65019836   24758.15995051
 2732   24358.56307073   24761.13142558
 2733   24366.56651096   24761.02010018
 2734   24057.01808557   24768.37122524
 2735   24372.99844519   24770.87680822
 2736   24285.28433310   24776.46285291
 2737   24410.58245611   24761.60047021
 2738   24265.03838529   24768.41243333
 2739   24293.39107211   24769.39917517
 2740   24305.01517511   24773.72555260
 2741   24206.59372079   24770.67652144
 2742   24318.34460758   24769.32429616
 2743   24421.31678073   24763.19202380
 2744   24420.69572046   24763.01652461
 2745   24178.61916711   24772.51435754
 2746   24379.31346699   24768.12689139
 2747   24057.96750144   24771.34590645
 2748   24191.27794630   24770.47548453
 2749   24339.71523158   24771.99317555
 2750   24088.92078550   24775.87471001
 2751   24238.20827367   24783.38119965
 2752   24156.26932283   24771.81012462
 2753   24409.01203206   24763.39128148
 2754   24179.72763639   24767.92029039
 2755   24137.17364083   24775.14879552
 2756   24280.98229376   24765.74222157
 2757   24106.07495090   24772.26265863
 2758   24330.65909220   24763.26765334
 2759   24101.48624650   24778.60638713
 2760   24426.99033324   24760.38298282
 2761   24342.54229354   24767.91528166
 2762   24326.39018011   24769.05981908
 2763   24107.62304866   24777.70554767
 2764   24344.42511450   24771.39136607
 2765   24077.94409175   24765.91331094
 2766   24366.98815902   24771.16013847
 2767   24370.51264531   24765.49749311
 2768   24392.49664154   24766.08446769
 2769   24362.36752494   24768.29626668
 2770   24367.73812280   24766.43191165
 2771   24234.70514527   24771.21549263
 2772   23946.06114948   24783.69812773
 2773   24093.48907823   24776.47169556
 2774   24374.31042300   24777.25189432
 2775   24398.69100829   24768.73311360
 2776   24292.20071449   24772.00385325
 2777   24159.78620283   24779.10598786
 2778   24388.35231091   24768.69617847
 2779   24368.31019858   24767.99621714
 2780   24355.56518376   24763.30330675
 2781   24384.35267598   24766.58718516
 2782   24156.22104565   24773.60335076
 2783   24259.73054777   24770.68832745
 2784   24277.14062231   24772.92763524
 2785   24310.68971482   24770.46901896
 2786   24411.64116748   24764.15086988
 2787   24342.97783659   24762.86302002
 2788   24154.19315626   24770.41830596
 2789   24342.94186486   24766.67733473
 2790   24142.38257286   24780.22315702
 2791   24292.99905517   24765.75710601
 2792   24414.23745071   24767.73930583
 2793   24318.27244968   24767.94137168
 2794   24406.72238996   24766.77703159
 2795   24230.28987547   24775.02960352
 2796   24069.22518593   24778.87522367
 2797   24382.46940439   24764.67149695
 2798   24404.89474372   24758.07918250
 2799   24417.31564162   24764.98793953
 2800   24435.60703345   24757.81878687
 2801   24423.13379803   24759.60571614
 2802   24428.84702126   24762.30733102
 2803   24333.87318860   24761.16829850
 2804   24213.59224018   24775.30622577
 2805   24390.30096903   24769.53750964
 2806   24305.35858692   24769.80056685
 2807   24094.28513272   24778.37602472
 2808   24236.53318437   24767.31616719
 2809   24317.49805586   24767.47586245
 2810   24433.02826146   24761.45296623
 2811   24103.36824960   24773.27521306
 2812   24286.89672333   24773.56843903
 2813   24129.80169215   24773.84474234
 2814   24367.11852643   24763.13445488
 2815   24344.55658250   24772.17374481
 2816   24346.74139721   24768.34592176
 2817   24439.69332551   24756.53135454
 2818   24290.32031844   24775.32164208
 2819   24005.30748072   24780.77260784
 2820   24326.01579379   24772.91785612
 2821   24411.58469852   24763.91520552
 2822   24242.60025509   24776.53884551
 2823   24357.34669601   24772.01169988
 2824   24410.18741987   24765.89335238
 2825   24317.03823613   24772.26644798
 2826   24358.03361327   24763.39731641
 2827   24378.30970001   24766.39653223
 2828   24199.12515617   24772.33992846
 2829   24367.64844617   24767.29080182
 2830   24269.90962644   24769.49562757
 2831   24391.66143687   24770.47777495
 2832   24399.95250650   24766.30954004
 2833   24342.75938784   24770.26254735
 2834   24251.33738563   24768.88205337
 2835   24233.90894574   24776.12829717
 2836   24326.12882218   24770.76938438
 2837   24264.57325587   24775.07022714
 2838   24356.87313342   24763.90415925
 2839   24326.95935724   24771.63676062
 2840   24214.16647128   24772.95237649
 2841   24323.15406190   24766.69370969
 2842   24339.75768031   24771.91967235
 2843   24359.82445965   24767.32533823
 2844   24255.37215204   24772.32581101
 2845   24183.86030599   24772.98453983
 2846   24090.09398461   24773.77319827
 2847   24269.40416165   24767.90317178
 2848   24307.77802615   24776.39980205
 2849   24378.63388408   24769.10630384
 2850   24322.53999380   24770.26259012
 2851   24240.14936390   24769.15220593
 2852   24396.25449481   24761.51296109
 2853   24373.25129080   24763.74044445
 2854   24278.84759145   24768.47572344
 2855   24420.67391162   24761.79360313
 2856   24111.41932743   24779.61741924
 2857   24317.00305658   24771.96233502
 2858   24294.39951454   24770.26884798
 2859   24204.87100866   24775.14798562
 2860   24391.11501284   24769.09524995
 2861   24267.42262263   24769.27004634
 2862   24278.57333568   24769.95079499
 2863   24293.44397360   24770.05730569
 2864   24075.21586319   24778.67159122
 2865   24000.47725299   24778.75386209
 2866   24344.99760861   24766.93037868
 2867   24332.89872084   24763.66136817
 2868   24277.11169683   24764.62264271
 2869   24396.95811067   24762.43818876
 2870   24275.42138444   24764.72885100
 2871   24220.36092690   24776.87190102
 2872   24346.82889710   24762.73383616
 2873   24266.55442563   24766.19124155
 2874   24122.31252995   24772.70251477
 2875   24397.76422132   24764.44823262
 2876   24335.80336716   24772.19143105
 2877   24368.10905989   24772.52176796
 2878   24075.71879843   24773.82515625
 2879   24380.05420089   24765.91344124
 2880   24364.71226530   24764.87580246
 2881   24302.56268832   24768.89983467
 2882   24232.30182378   24774.86860176
 2883   24364.91078136   24769.00496051
 2884   24116.64965831   24772.94780451
 2885   24250.33607685   24770.67144652
 2886   24143.68483660   24771.98982613
 2887   24243.46772482   24769.67717280
 2888   24158.74422534   24773.56784525
 2889   24356.10990784   24765.50804722
 2890   24364.58092429   24763.85604604
 2891   24326.75314609   24765.72155227
 2892   24242.73307997   24772.83749112
 2893   24155.37444399   24777.65596255
 2894   24386.09219340   24765.79515221
 2895   24311.96820765   24768.30891266
 2896   24400.38679557   24762.51280330
 2897   24194.50848077   24774.44043509
 2898   24278.39392378   24768.74613615
 2899   24284.19977340   24774.00565675
 2900   24249.70584283   24771.61088115
 2901   24055.45084524   24776.66117278
 2902   24220.62716566   24774.02153578
 2903   24339.98205254   24770.93250001
 2904   24137.87989877   24779.65552875
 2905   24258.14418171   24770.09313030
 2906   24263.51862765   24768.88919189
 2907   24225.74589520   24770.02444783
 2908   24327.06423709   24770.63702048
 2909   24384.83279781   24762.34352380
 2910   23886.02448947   24777.96226868
 2911   24349.15081543   24772.13603338
 2912   24351.99840641   24765.07691838
 2913   24329.59698000   24772.42048842
 2914   24316.61517111   24771.70400294
 2915   24288.58723068   24767.59536364
 2916   24319.12328551   24769.44237292
 2917   24065.80638656   24774.12169412
 2918   24218.76706720   24772.85187800
 2919   24333.27082870   24768.50317649
 2920   24401.69637579   24763.89486661
 2921   24443.23578436   24758.22747701
 2922   24380.23443079   24763.33567024
 2923   24345.37572835   24773.38932767
 2924   24357.27255159   24759.62975383
 2925   24435.38865518   24762.06992275
 2926   24156.50891836   24774.36269339
 2927   24423.74593735   24761.27877231
 2928   24410.41402876   24765.59858034
 2929   24387.40374887   24769.60769388
 2930   24295.10860514   24768.27605800
 2931   24294.00389277   24766.47168582
 2932   24148.99866779   24772.44064874
 2933   24180.53425036   24768.77944452
 2934   24407.59479628   24763.76575916
 2935   24374.33846265   24759.33470366
 2936   24326.86750598   24776.21529929
 2937   24241.94547276   24770.70359653
 2938   24185.68174452   24774.74495703
 2939   24203.10837834   24770.72451747
 2940   24148.30957654   24770.66914999
 2941   24355.73286427   24769.16146769
 2942   24186.13644866   24767.71442751
 2943   24385.19599831   24764.31817824
 2944   24305.07121728   24770.52728433
 2945   24269.87604581   24774.01755778
 2946   24232.44543545   24771.11655374
 2947   23993.46935546   24775.93150247
 2948   24289.43808963   24768.95672879
 2949   24339.20057997   24769.49233750
 2950   24269.57623126   24762.52945779
 2951   24263.18622382   24767.99719248
 2952   24074.58863642   24774.78277882
 2953   24288.03426122   24766.51088273
 2954   24342.05363696   24768.00804290
 2955   24336.41111757   24772.53658084
 2956   24040.36839384   24777.33852513
 2957   24402.85166234   24762.53046986
 2958   24327.75312634   24770.98443574
 2959   24338.19845269   24771.62481166
 2960   24420.14165621   24765.64387837
 2961   24389.39547975   24766.66912148
 2962   24212.97854940   24779.48351176
 2963   24417.09961535   24759.63336717
 2964   24051.69420411   24776.84576685
 2965   24428.09243074   24759.42287568
 2966   24288.28015325   24773.64420860
 2967   24175.57179577   24772.40169573
 2968   24370.18389622   24764.12458997
 2969   24359.64705574   24771.68696533
 2970   24421.10006570   24760.51842562
 2971   24231.36164414   24775.47966142
 2972   24398.07411539   24769.48007841
 2973   24045.16212189   24785.07331961
 2974   24148.27038484   24775.27889913
 2975   24381.61626552   24760.91931344
 2976   24325.40108067   24767.34735199
 2977   24245.73621409   24769.21568637
 2978   24096.21177096   24773.28458097
 2979   24347.61106471   24771.29052443
 2980   24376.07480714   24766.04373020
 2981   24378.49858920   24764.42578756
 2982   24426.14101343   24763.20494238
 2983   24268.90451410   24768.33437862
 2984   24389.19485791   24766.68101784
 2985   24382.20046514   24766.19195413
 2986   24303.33715947   24764.34138905
 2987   24194.37116495   24771.29796568
 2988   24445.14013721   24755.78219862
 2989   24265.74572817   24764.46378627
 2990   24372.01267962   24768.81365846
 2991   24349.64824582   24764.64957011
 2992   24307.09526654   24768.38473718
 2993   24249.68280531   24771.91688630
 2994   24295.87179719   24770.24321986
 2995   24424.06575270   24757.85066870
 2996   24304.79820332   24774.82783944
 2997   24434.82749163   24757.66542326
 2998   24422.12920053   24763.89198576
 2999   24308.62131926   24766.41477654
 3000   24306.91776362   24770.62191738
 3001   24122.18029618   24772.66477768
 3002   24204.82534359   24766.95323911
 3003   24338.39719221   24773.12126218
 3004   24103.57279853   24774.95178530
 3005   24202.99372609   24778.83621455
 3006   24296.48891938   24769.12491353
 3007   24339.74732369   24766.90437558
 3008   24337.14380279   24765.71979345
 3009   24404.37678337   24769.32944029
 3010   24306.25475125   24771.73612842
 3011   24374.06493049   24758.15671993
 3012   24366.30691093   24765.93177360
 3013   24108.91093286   24777.27715193
 3014   24232.33182656   24776.88438110
 3015   24285.10544445   24770.30184683
 3016   24420.45934769   24764.12407377
 3017   24389.61372855   24769.65489795
 3018   24314.04583455   24774.20253602
 3019   24407.71202333   24765.17042980
 3020   24374.69163444   24769.80050643
 3021   24406.83329867   24757.78466008
 3022   24404.95230667   24763.13395406
 3023   24331.50237613   24773.91447818
 3024   24291.77241484   24774.48477651
 3025   24119.70362598   24777.42184245
 3026   24243.56160475   24773.14115393
 3027   24388.29261546   24766.47288277
 3028   24343.90398337   24772.35941334
 3029   24429.71575673   24761.41073348
 3030   24355.50319349   24764.07311328
 3031   24261.63198084   24775.22983264
 3032   24340.88708401   24774.42434937
 3033   24226.01452077   24776.26056069
 3034   24167.51480322   24774.24183805
 3035   24357.48218270   24762.57653307
 3036   24357.97571566   24766.91587448
 3037   24189.32332786   24773.52203622
 3038   24292.49359651   24776.57047407
 3039   24328.60915498   24771.47758914
 3040   24433.05528728   24760.11472814
 3041   24211.53601644   24774.83165917
 3042   24066.97441033   24781.05907292
 3043   24244.59855821   24764.72219784
 3044   24318.73835516   24769.03673592
 3045   24420.54436814   24764.08332595
 3046   24171.06326556   24768.71905757
 3047   24370.22293140   24767.66012327
 3048   24258.16208298   24768.74566977
 3049   24314.01671483   24772.22565604
 3050   24343.04897750   24773.06198438
 3051   24429.86134798   24761.85254995
 3052   24428.37540386   24763.51096272
 3053   24339.49586183   24772.24930144
 3054   24427.21851926   24762.83207219
 3055   24349.86671635   24760.98659620
 3056   24364.24323486   24770.87444028
 3057   24244.88144906   24762.93157577
 3058   24351.79872133   24769.43349116
 3059   24181.89919663   24778.59544373
 3060   24244.84034674   24771.16930588
 3061   24013.18850839   24778.79968599
 3062   24012.98069650   24777.90725349
 3063   24405.06538634   24770.06772338
 3064   24298.51488644   24774.73470372
 3065   24172.03810026   24775.57942576
 3066   24402.97475758   24768.59815934
 3067   24399.75506775   24772.82881421
 3068   23918.01785628   24781.78340748
 3069   24437.44902272   24757.00735827
 3070   24370.67063615   24766.86793620
 3071   24217.61207231   24772.30910244
 3072   24144.20697865   24781.22483214
 3073   24206.64536882   24776.00348031
 3074   24421.08447505   24763.29747306
 3075   24368.84409725   24764.52633562
 3076   24033.79664855   24780.55246915
 3077   24431.03040904   24761.85299263
 3078   24411.93525155   24768.05464101
 3079   24333.20019613   24766.28951760
 3080   24232.19930677   24770.00841015
 3081   24344.60271587   24770.20867231
 3082   24359.02212657   24763.95632444
 3083   24196.80234086   24771.79859303
 3084   24228.15212217   24776.72219807
 3085   24124.05575929   24776.94016236
 3086   24138.95283531   24774.41144214
 3087   24134.03282578   24777.02289779
 3088   24302.70345511   24767.78204127
 3089   24280.01301810   24771.06339529
 3090   24178.58959797   24769.32734340
 3091   24397.03698064   24771.96465961
 3092   24266.84809320   24776.62006455
 3093   24359.83860373   24764.11596232
 3094   24180.81205512   24768.23731686
 3095   24322.77994241   24770.75003089
 3096   24376.85727128   24761.58136475
 3097   24269.29614930   24775.37281244
 3098   24341.91695537   24771.30918288
 3099   24359.88863361   24771.17119974
 3100   24367.74457930   24765.83394414
 3101   23944.51846510   24775.71997442
 3102   24401.03386244   24767.77452499
 3103   24420.47487460   24766.29860933
 3104   24302.03350793   24774.69101756
 3105   24268.39337974   24769.18573251
 3106   24279.71502842   24771.49282578
 3107   24360.65847325   24772.57669246
 3108   24243.32050004   24771.34477762
 3109   24318.74525591   24763.70971032
 3110   24347.60514258   24768.08557601
 3111   24308.33985649   24772.95702177
 3112   23936.99134510   24780.50867164
 3113   24338.54668243   24769.94772109
 3114   24425.65621836   24762.01160467
 3115   24261.16879689   24770.36867373
 3116   24303.17189944   24762.75591153
 3117   24200.23300043   24778.09108188
 3118   24405.98129897   24765.12254260
 3119   24360.99221404   24770.43172986
 3120   24207.12589618   24764.65725278
 3121   24170.98661280   24772.52434749
 3122   24248.60269634   24776.17362214
 3123   24177.85944491   24775.15618385
 3124   24285.61806487   24767.21939541
 3125   24228.40412423   24769.91236311
 3126   24354.65330433   24764.04987372
 3127   24405.74733363   24764.15448013
 3128   24287.40853416   24772.13819390
 3129   24180.31813999   24777.79085460
 3130   24155.69077459   24773.52001334
 3131   24303.91387171   24776.12112165
 3132   24391.91233527   24763.97911986
 3133   24344.59900736   24767.54682532
 3134   24318.79574917   24765.92938395
 3135   24282.42796967   24771.43711485
 3136   24262.47696045   24768.59536560
 3137   24204.98344198   24771.05884367
 3138   24386.94204989   24760.27315594
 3139   24288.04208934   24769.06475925
 3140   24317.29684456   24776.09098482
 3141   24372.37012336   24762.45958107
 3142   24319.80014051   24763.02516621
 3143   24385.91226177   24765.30641705
 3144   24099.18750741   24779.01369762
 3145   24250.39012153   24770.24970838
 3146   24255.31278451   24775.19021984
 3147   24330.41935085   24765.04008089
 3148   24049.46088002   24777.23594230
 3149   24194.88942341   24770.01994594
 3150   24389.79286827   24763.42599600
 3151   24230.30944463   24773.02175233
 3152   24387.83640177   24750.45345369
 3153   24426.29285167   24764.74971558
 3154   24280.81498780   24772.85540845
 3155   24245.74896451   24769.04774567
 3156   24360.94121147   24769.54915247
 3157   24326.92798103   24767.15391484
 3158   24347.82523840   24769.52814792
 3159   24391.29158305   24768.18271170
 3160   24312.93403980   24771.04592285
 3161   24319.28140025   24771.21461893
 3162   24230.46460066   24775.52201311
 3163   24287.21132272   24772.53311282
 3164   24405.42831929   24760.93108434
 3165   24352.20015736   24766.10954891
 3166   24378.65403116   24767.05856948
 3167   24371.12940444   24769.24042675
 3168   24255.41981154   24769.49682091
 3169   24117.87926361   24780.67381044
 3170   24217.63948469   24775.37556742
 3171   24370.43346986   24775.97057128
 3172   24329.08928159   24764.85046645
 3173   24363.48060548   24767.63728239
 3174   24286.41274002   24773.68018245
 3175   24318.36843085   24763.64487050
 3176   24326.63540531   24775.26691376
 3177   23961.83040506   24778.26210257
 3178   24253.35528411   24776.84422574
 3179   24300.68815729   24772.89299970
 3180   24401.35391546   24765.34488643
 3181   24146.93170203   24776.75723434
 3182   24396.49964929   24766.70239009
 3183   24355.60973295   24772.35144140
 3184   24351.76565761   24771.83186039
 3185   24323.54367203   24764.96524368
 3186   24218.69620199   24766.72136992
 3187   24292.64328059   24771.39217690
 3188   24159.00765471   24782.06956767
 3189   24401.28632590   24766.25089495
 3190   24371.32453537   24770.03818305
 3191   24409.70901833   24766.47574399
 3192   24206.85316367   24772.38204360
 3193   24274.85964542   24766.34691133
 3194   24268.87948557   24770.98176696
 3195   24318.57948030   24767.26946897
 3196   24324.42258337   24772.49213364
 3197   24237.76461567   24763.32774922
 3198   24357.29279385   24764.24466906
 3199   24283.93522195   24767.82240557
 3200   24256.05549851   24769.70479396
 3201   24334.75985242   24767.19162635
 3202   24290.41932185   24768.28321964
 3203   24159.21851869   24773.79964077
 3204   24216.05304386   24773.59102816
 3205   24218.15093343   24773.90918178
 3206   24268.58608041   24769.46583365
 3207   24298.14538476   24773.72450601
 3208   24389.21150811   24764.86190204
 3209   24096.35348441   24775.52540140
 3210   24422.63464576   24761.91885979
 3211   24326.99717602   24768.60403813
 3212   24165.41910749   24773.77162979
 3213   24434.04110828   24761.06151334
 3214   24320.17125657   24771.89528951
 3215   24295.02121304   24769.53099051
 3216   24426.31275115   24759.33363290
 3217   24321.83028524   24769.10798333
 3218   24339.35213550   24768.72667644
 3219   24387.11448276   24766.12223428
 3220   24352.86028435   24767.47868199
 3221   24341.27170433   24770.94102692
 3222   24241.79541324   24771.33485082
 3223   24194.70432044   24772.92027439
 3224   24351.60975700   24770.94851894
 3225   24081.19979809   24780.32998316
 3226   24393.46433404   24767.36988282
 3227   24286.04869074   24774.44388125
 3228   24401.82145978   24762.54421422
 3229   24354.07174276   24766.53686017
 3230   24251.93143743   24774.22692635
 3231   23927.99660399   24779.30371530
 3232   24125.65977530   24777.30111204
 3233   24320.74771875   24767.66730937
 3234   24371.84075714   24775.26729937
 3235   24224.26079550   24774.58200598
 3236   24290.76942574   24766.76030087
 3237   24057.60314147   24778.02225592
 3238   24365.07543111   24772.22789588
 3239   24259.31518278   24768.96209589
 3240   24333.28044941   24768.75616156
 3241   24376.11854499   24768.07972064
 3242   24099.69590741   24770.21273665
 3243   24091.52823729   24772.90017387
 3244   24324.77107167   24774.03725490
 3245   24331.61257077   24767.92473658
 3246   24369.91961008   24770.03222115
 3247   24417.95590708   24764.82086350
 3248   24191.68395641   24766.81631500
 3249   24157.44697200   24777.26184846
 3250   24434.36509854   24759.16732059
 3251   24363.32823711   24780.53467956
 3252   24230.62605625   24771.03973318
 3253   24411.49785021   24764.00395112
 3254   24282.08589835   24778.30640397
 3255   24417.77640663   24766.19774480
 3256   24342.27607875   24768.75658585
 3257   24369.39204999   24769.89908771
 3258   24013.03398943   24789.97735191
 3259   24114.00279734   24779.86089702
 3260   24180.54855932   24775.91669790
 3261   24408.82465439   24755.62720709
 3262   24435.65549454   24756.18573383
 3263   24426.95278693   24763.00799804
 3264   24318.39099355   24768.88256133
 3265   24370.87522045   24766.60665361
 3266   24285.10714897   24769.39234733
 3267   24287.20232402   24766.13506291
 3268   24429.03943585   24761.48965286
 3269   24289.87237567   24769.18572660
 3270   24345.90239583   24764.60274589
 3271   24298.72151423   24768.32321116
 3272   24410.87518020   24764.16228939
 3273   24225.27563112   24769.50124597
 3274   24361.84285436   24767.95617164
 3275   24179.24062241   24770.66786622
 3276   24332.31075662   24766.17915851
 3277   24186.14703583   24779.18991481
 3278   24402.66826196   24758.82029843
 3279   24362.49670604   24764.82872765
 3280   24384.57973987   24764.15216153
 3281   24352.74293571   24760.54349925
 3282   24227.44939933   24781.33490234
 3283   24233.52177555   24769.80653758
 3284   24357.90452635   24767.57093235
 3285   24276.17531502   24763.26019635
 3286   24193.06882200   24782.10489343
 3287   24100.65195285   24781.02693364
 3288   24353.91178658   24773.41451748
 3289   24394.29202464   24765.70274813
 3290   24426.58798513   24765.05794997
 3291   24216.01696991   24773.86503975
 3292   24335.81310969   24768.76206959
 3293   24271.83308754   24765.45184309
 3294   24072.11156526   24774.38688073
 3295   24232.49864961   24784.17252226
 3296   23950.98904915   24779.73054337
 3297   24366.21272367   24766.48967352
 3298   24332.27523514   24764.60260227
 3299   24320.03365137   24771.22137404
 3300   24397.65258244   24766.89562106
 3301   24414.64576440   24767.29790801
 3302   24413.58214422   24762.43161614
 3303   24324.90656145   24770.63619627
 3304   24261.57652102   24765.68050177
 3305   24227.88232302   24772.62250397
 3306   24341.91584697   24777.78662082
 3307   24303.99103259   24772.09383652
 3308   24407.41026213   24765.58095070
 3309   24080.47817652   24778.12879596
 3310   24381.83647479   24770.41862057
 3311   24388.15964033   24768.04377976
 3312   24319.46414341   24774.90565967
 3313   24350.61594461   24768.65117412
 3314   24417.13095942   24767.59679564
 3315   24300.58506097   24779.03936505
 3316   24240.35564393   24768.78775358
 3317   24309.77989100   24774.45790783
 3318   24228.98421939   24772.63290449
 3319   24287.48443421   24769.55781103
 3320   24434.89091252   24753.01690498
 3321   24181.06560136   24776.31846837
 3322   24137.34507678   24776.87187294
 3323   24294.46641287   24775.10020631
 3324   24423.81475136   24760.41385880
 3325   24315.75645009   24766.83455358
 3326   24374.77970430   24767.56244889
 3327   24377.17252418   24768.33125692
 3328   24415.92114800   24765.97446770
 3329   24355.18230842   24763.84708293
 3330   24408.30869266   24766.26923498
 3331   24422.15830596   24759.48065008
 3332   24256.16352376   24777.26072314
 3333   24271.19920208   24775.29112942
 3334   24369.40499062   24766.84018696
 3335   24381.18592674   24765.93652473
 3336   24280.12119198   24767.57833152
 3337   24019.67490818   24778.03459198
 3338   24413.78113797   24769.65607699
 3339   24344.61396719   24768.63353413
 3340   24430.71476761   24764.76233723
 3341   24423.23149898   24764.55142861
 3342   24091.49887972   24775.02485222
 3343   24397.83327475   24765.81677848
 3344   24297.34905974   24772.54164862
 3345   24330.72321551   24765.23176124
 3346   24328.32429938   24772.36637477
 3347   24288.74278605   24762.86259903
 3348   23938.22132486   24779.20548427
 3349   24411.45262980   24764.43130943
 3350   24402.31232301   24765.44137349
 3351   24349.18232388   24760.43300600
 3352   24279.64420534   24777.26990597
 3353   24103.61717912   24770.99246546
 3354   24341.35450244   24770.00290733
 3355   24367.65109407   24767.91767154
 3356   24332.57550044   24765.35172342
 3357   24190.13185736   24769.85101413
 3358   24164.98783684   24778.16229308
 3359   24301.76795703   24769.87628877
 3360   24430.39444153   24758.70804516
 3361   24415.99612362   24764.36146549
 3362   24401.55814300   24764.19069042
 3363   24390.16470961   24765.69527494
 3364   24048.09745909   24776.16217594
